spkts,dpkts,sbytes,dbytes,sload,dload,rate,sinpkt,dinpkt,sjit,djit,response_body_len,sloss,dloss,ackdat,dur,stcpb,dtcpb,synack,tcprtt,smean,dmean,sttl,dttl,swin,dwin,ct_ftp_cmd,ct_flw_http_mthd,ct_state_ttl,trans_depth,proto,service,state,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,is_ftp_login
2.8495677,2.6884217,2.3228314,2.2471874,0.26277772,2.1048536,-0.29587394,0.23631899,0.48119926,0.9042014,1.3350837,-0.22360651,2.940328,3.1320753,0.12770814,9.540586,1.3283564,1.3319478,80.73253,5.221534,0.6205173,5.3971963,0.13791461,0.13165703,1.0,1.0,0.0,0.0,0.0001926411,0.0,113,0,4,10,5,1,1,28,254,97,0,0
-1.0020247,-0.70792603,-1.0980731,-0.7716003,0.32587576,-0.7915928,0.67635304,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0005779233,0.0,119,2,5,49,8,8,3,147,24,147,0,0
-0.49285093,-0.70792603,-0.6300133,-0.7716003,0.7738427,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0015411288,0.0,119,2,5,27,19,19,8,216,152,216,0,0
-0.85780925,0.1420643,-0.52511257,0.49449828,-0.6737654,1.1553258,-0.46606404,-0.3492518,-0.24595307,-0.50284004,-0.31633145,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0064345496,0.0,0.0,0.0,0.0,1.6046512,0.890625,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,0,2,2,1,2,1,2,4,11,0,0
-0.18637091,-0.70792603,-0.094067946,-0.7716003,0.9535199,-0.7915928,0.89181626,-0.6778806,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.0828019e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0026969756,0.0,54,0,5,14,6,6,6,84,84,196,0,0
-1.4882414,-0.70792603,-1.6205372,-0.7716003,0.17655331,-0.7915928,0.7840845,-0.677057,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-8.121014e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0001926411,0.0,119,2,5,24,15,15,6,24,15,24,0,0
1.0044255,1.3974584,0.7439166,1.1824185,0.12939833,1.8091624,-0.29827103,-0.6763351,-0.59070164,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.004592433,0.0,0.0,0.0,0.0,-0.063498564,1.0109714,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,2,2,4,4,1,1,246,143,107,0,0
-0.85780925,-0.70792603,-0.9608817,-0.7716003,0.62452024,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0007705644,0.0,119,2,5,44,39,39,16,176,156,176,0,0
0.012337684,-0.70792603,0.07640646,-0.7716003,0.8329637,-0.7915928,0.6483591,-0.67541486,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0038528221,0.0,19,0,5,5,1,1,1,100,20,100,0,0
-0.27154076,0.5372873,-0.34275088,0.7340782,-0.35972062,1.4838711,-0.29745942,-0.6759615,-0.590082,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0014726105,0.0,0.0,0.0,0.0,-0.08527126,1.0,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,2,2,4,4,2,2,30,64,58,0,0
-1.0020247,-0.70792603,-1.2788632,-0.7716003,0.38614237,-0.7915928,0.8515138,-0.6771942,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.7906977,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0005779233,0.0,119,0,5,16,5,3,1,42,15,42,0,0
-0.112223424,-0.70792603,-0.29888332,-0.7716003,0.6864945,-0.7915928,0.67635304,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0030822577,0.0,119,2,5,41,35,33,16,144,16,144,0,0
-0.4290248,-0.70792603,-0.5737596,-0.7716003,0.64989376,-0.7915928,0.7840845,-0.67691994,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-5.4140096e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0017337699,0.0,119,2,5,30,14,14,9,14,126,14,0,0
-0.56467503,-0.70792603,-0.42528906,-0.7716003,0.71684927,-0.7915928,0.7840845,-0.677057,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0013484878,0.0,99,0,5,12,2,2,2,14,14,84,0,0
-1.1951072,-0.70792603,-1.2912285,-0.7716003,0.19529787,-0.7915928,0.62303543,-0.6750053,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.3535027e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0003852822,0.0,119,2,5,9,6,6,2,12,12,18,0,0
0.32744005,0.88235426,0.23860219,1.0143837,-1.3604801,0.84260637,-1.5327035,1.1168283,1.5177552,1.3690774,1.0683191,2.6175482,0.78753674,0.73375916,0.7111033,1.1669085,1.339124,1.551641,219.0344,224.94225,0.16943519,1.6523438,0.24313727,1.0,1.0,1.0,0.0,0.0007145774,0.0006742439,0.0058139535,113,5,4,4,18,1,1,29,9,27,0,0
-0.4290248,-0.70792603,-0.5737596,-0.7716003,0.64989376,-0.7915928,0.7840845,-0.677057,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-8.121014e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0017337699,0.0,119,2,5,36,14,13,13,68,117,68,0,0
-1.0020247,-0.70792603,-0.5709747,-0.7716003,0.5802169,-0.7915928,0.7071105,-0.6756881,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0,0.0,0.0,0.0,0.0,2.3023255,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0005779233,0.0,119,0,5,17,3,3,1,9,9,48,0,0
-0.85780925,-0.70792603,-0.9608817,-0.7716003,0.5144747,-0.7915928,0.83252716,-0.6774686,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-9.474516e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0007705644,0.0,119,2,5,14,15,14,9,56,60,56,0,0
-0.046569835,-0.70792603,0.02604686,-0.7716003,1.069634,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0034675398,0.0,60,0,5,4,3,2,2,72,36,72,0,0
0.012337684,-0.70792603,0.07640646,-0.7716003,1.030357,-0.7915928,0.89181626,-0.6778806,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.0828019e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0038528221,0.0,3,0,5,3,1,1,1,80,20,60,0,0
0.51820874,0.6889477,1.4869256,0.6977871,-0.7583304,0.6548702,-1.3046918,0.8418503,1.4848865,1.2019997,0.9996817,-0.22360651,1.2720221,0.37185895,0.28295147,1.9376048,1.0794882,0.7410358,62.82876,150.49022,8.982558,0.5566406,0.9960785,1.0,1.0,1.0,0.0,0.000102082486,0.0003852822,0.0058139535,113,0,4,1,12,1,1,8,4,5,0,0
-1.1951072,-0.08531938,-1.2002486,0.3799822,-0.75212246,1.2227197,-0.3043015,-0.67767453,-0.59168506,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0014536615,0.0,0.0,0.0,0.0,-0.093023255,0.99609375,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,2,2,6,2,4,1,5,8,2,0,0
-1.1951072,-0.70792603,-1.4036891,-0.7716003,0.17655331,-0.7915928,0.6627247,-0.6756197,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.051321868,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,-0.6511628,0.0,0.9960785,0.0,1.0,0.0,0.0,0.0,0.0011558466,0.0,113,0,7,5,19,1,1,44,38,10,0,0
-0.27154076,-0.70792603,-0.54925966,-0.7716003,0.7794387,-0.7915928,0.9302314,-0.67729706,-0.5936159,-0.7578268,-0.63143796,-0.22360651,0.71295077,-0.55215126,-0.23667757,1.0828017e-05,0.0,0.0,0.0,0.0,-0.6511628,0.0,0.9960785,0.0,1.0,0.0,0.0,0.0,0.0069350796,0.0,113,0,7,15,6,1,1,168,72,168,0,0
-0.016360512,-0.70792603,-0.32972142,-0.7716003,0.9283658,-0.7915928,0.9918157,-0.67725194,-0.5936159,-0.7578268,-0.63143796,-0.22360651,0.9374801,-0.55215126,-0.23667757,-4.060507e-06,0.183088,0.0,0.0,0.0,-0.6511628,0.0,0.9960785,0.0,1.0,0.0,0.0,0.0,0.010980543,0.0,113,0,7,3,2,1,1,47,42,47,0,0
-1.1951072,-0.70792603,-1.2912285,-0.7716003,0.4751978,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0003852822,0.0,119,2,5,28,13,13,6,56,26,56,0,0
-0.18637091,-0.70792603,-0.14442162,-0.7716003,0.71289647,-0.7915928,0.62303543,-0.6750053,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.3535027e-06,0.0,0.0,0.0,0.0,0.39534885,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0026969756,0.0,4,0,5,14,14,14,14,196,210,196,0,0
2.6681323,2.4903142,2.893864,2.0575202,0.6421279,2.1779068,-0.4768224,0.5535591,0.9382981,1.0844167,1.5100098,-0.22360651,2.9169052,2.7470582,-0.077262454,1.7100472,1.2458441,1.3086158,90.02927,1.0338821,4.1623163,4.078975,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,4,4,3,4,1,1,139,195,38,0,0
-0.7426556,0.04484396,-0.80663687,0.3331496,-1.5445198,0.5320427,-1.2264104,0.52640915,1.0673511,0.9988551,0.68872905,-0.22360651,-0.051321868,-0.22301216,-0.10944926,0.23820151,0.63351387,0.6017302,9.502378,117.13668,-0.23255815,0.52734375,0.9960785,1.0,1.0,1.0,0.0,0.000102082486,9.632055e-05,0.0058139535,113,5,4,13,1,1,1,13,1,14,0,0
-0.14810045,0.70931274,0.050377678,1.0800707,-0.46498647,1.3556323,-0.28543028,0.7396945,0.9399584,1.280604,2.09673,3.9541624,0.45989823,0.54122514,-0.23580723,1.559278,1.0627114,1.5187871,0.5382364,0.885199,1.2790698,2.8476562,0.121568635,0.11507937,1.0,1.0,0.0,0.00030624744,0.0,0.0058139535,113,5,4,2,14,2,1,22,41,6,0,0
-0.7426556,0.04484396,-0.4259721,0.3331496,-1.3589644,0.5411708,-1.2096893,0.53068274,1.0692909,1.0238198,0.7488383,-0.22360651,-0.051321868,-0.22301216,-0.20755388,0.22351196,1.8854059,0.4450181,5.3015,38.783566,1.5581396,0.52734375,0.9960785,1.0,1.0,1.0,0.0,0.000102082486,9.632055e-05,0.0058139535,113,5,4,12,1,3,1,1,3,1,0,0
-0.85780925,-0.70792603,-1.141832,-0.7716003,0.47472486,-0.7915928,0.8843313,-0.677057,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.7906977,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0007705644,0.0,119,0,5,15,5,2,1,58,22,58,0,0
-0.7426556,-0.70792603,-0.85440665,-0.7716003,0.43592086,-0.7915928,0.67635304,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.00096320553,0.0,119,2,5,9,9,9,5,45,45,45,0,0
-0.18637091,-0.70792603,-0.094067946,-0.7716003,0.9535199,-0.7915928,0.89181626,-0.6778806,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.3535027e-06,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0026969756,0.0,1,0,5,9,7,6,6,84,182,126,0,0
1.7019866,1.8657159,1.3441633,1.4235849,0.37239838,1.9708091,-0.29947057,-0.03973396,0.16261983,-0.3293135,-0.047801785,-0.22360651,-0.62393194,-0.55215126,-0.23667757,29.825487,0.0,0.0,0.0,0.0,-0.05129384,1.015735,0.12649545,0.11577242,0.0,0.0,0.0,0.0,0.0,0.0,119,2,2,1,3,1,1,39,240,175,0,0
2.0706594,2.2180784,2.0354683,2.07947,-0.35285398,1.6073074,-0.90130967,1.3353336,1.8924645,1.5873318,1.5099432,-0.22360651,2.2518315,2.5862806,2.8813844,32.082577,1.3275392,1.1124219,1197.2239,141.99796,0.97064424,1.4586961,0.82802963,0.8549311,1.0,1.0,0.0,0.0,0.004912348,0.0,113,0,4,4,3,3,1,228,44,19,0,0
1.8164701,2.1936333,1.3200855,2.119957,-1.3170798,1.3542356,-1.0637974,0.5735533,0.58002514,1.4893669,2.3180797,-0.22360651,1.6854635,2.6331646,-0.23561992,8.205519,1.9659091,2.015698,1.5989755,2.3194332,-0.37984493,14.800781,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,13,7,3,1,12,15,33,0,0
-0.14810045,-0.70792603,-0.4426637,-0.7716003,0.7830089,-0.7915928,0.87534606,-0.677057,-0.5936159,-0.7578268,-0.63143796,-0.22360651,0.821175,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.6511628,0.0,0.9960785,0.0,1.0,0.0,0.0,0.0,0.00866885,0.0,113,0,7,11,6,1,1,5,102,156,0,0
-0.56467503,0.4698392,-0.7272351,1.0595943,-1.3646832,1.1085452,-1.0252633,0.58952636,0.69513214,1.0883802,1.7170881,-0.22360651,-0.051321868,0.37185895,-0.23601826,0.30106357,1.5688869,1.634387,0.39004755,0.97092557,-0.4651163,5.6484375,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,4,4,5,9,1,1,6,6,6,0,0
0.06575713,0.76467097,0.27021816,0.832738,-0.275532,1.4283868,-0.41508278,0.14433391,0.28873163,-0.17273603,0.10504474,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.16824304,0.0,0.0,0.0,0.0,1.4735729,0.8991477,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,0,2,14,6,1,1,49,67,116,0,0
-0.3715924,0.43112212,-0.5378967,0.7781216,-1.8802321,0.56121445,-1.5567819,1.1470615,1.575702,1.3865122,1.0570397,-0.22360651,0.3903,0.435266,-0.104499646,2.0981722,0.16406864,2.5732527,21.48445,167.63493,-0.41860464,1.6640625,0.24313727,1.0,1.0,1.0,0.0,0.0,9.632055e-05,0.0,113,0,4,1,39,1,1,1,1,1,0,0
-1.1951072,-0.08531938,-0.8560841,0.36804724,-0.82806337,1.0599521,-0.47219685,-0.34968677,-0.24110621,-0.5032489,-0.31235963,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0064169546,0.0,0.0,0.0,0.0,1.6046512,0.9375,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,0,2,13,6,2,1,3,9,9,0,0
2.3722553,2.575064,1.8070084,2.3303552,-0.40709049,1.72293,-0.8338397,1.8655021,2.5869567,1.9631903,2.2562346,6.425283,1.7155999,3.1257482,2.189832,3.2390866,1.2848008,1.0104263,644.5744,127.980774,0.4046512,4.963476,0.26372552,0.6017857,1.0,1.0,0.0,0.016537363,0.0021190522,0.0058139535,113,5,4,2,3,2,2,102,126,84,0,0
1.0358437,1.4985667,0.7179949,1.7477676,-0.9695729,1.4225391,-0.85625017,0.58615917,0.639681,1.1288792,1.8194051,-0.22360651,1.0537852,1.7172027,-0.080475986,1.0367367,1.3521197,0.5205597,18.588,42.937088,0.51744187,8.428711,0.15196079,0.33829367,1.0,1.0,0.0,0.0,0.00028896166,0.0,113,0,2,12,1,1,1,15,14,31,0,0
-0.85780925,0.21969323,-0.9955888,0.94038916,-1.7437928,0.9123904,-1.3248469,0.8714907,1.1007336,1.2351161,2.0394297,-0.22360651,-0.26265523,-0.030478133,-0.23635976,0.393099,0.74662584,2.5504413,0.16538602,0.8466702,-0.4651163,6.8203125,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,4,4,7,5,2,1,1,4,6,0,0
1.6575873,2.128581,1.1798046,2.110254,-0.47684833,1.3943951,-0.47906542,0.9089049,1.2149663,1.2656419,1.6881244,6.425283,0.71295077,2.5901048,0.0011026659,32.51505,1.2831446,1.7587522,52.04976,59.646183,0.3488372,6.4003906,0.2875817,0.41005296,1.0,1.0,0.0,0.0009187424,0.0001926411,0.0058139535,113,5,4,2,11,1,1,7,18,9,0,0
-0.3715924,0.3880948,-0.23796554,0.70882267,-1.3721869,0.6792106,-1.3377415,0.8772781,1.2763727,1.2611448,0.90273947,-0.22360651,0.21492666,0.10612693,-0.07849808,0.78691137,1.0107929,2.2579155,19.30333,87.93017,0.7209302,1.1601562,0.61960787,1.0,1.0,1.0,0.0,0.000102082486,0.0001926411,0.0058139535,113,5,4,9,1,3,1,2,6,2,0,0
-1.0020247,-0.70792603,-1.0980731,-0.7716003,0.355984,-0.7915928,0.7134876,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0005779233,0.0,119,2,5,16,4,4,1,24,12,48,0,0
0.012337684,-0.70792603,0.07640646,-0.7716003,1.0923313,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0038528221,0.0,102,0,5,5,1,1,1,100,20,100,0,0
-0.3715924,-0.70792603,0.30315596,-0.7716003,1.0738497,-0.7915928,0.8143653,-0.6769748,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,5.776744,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0019264111,0.0,119,0,5,15,5,5,1,100,55,135,0,0
-0.3715924,0.28431758,-0.4000329,0.4696533,-1.6714876,0.42465276,-1.5997777,3.0438557,4.0051975,2.706532,2.9452693,-0.22360651,-0.051321868,-0.55215126,0.33045974,1.0074253,0.7672841,0.103512034,95.91364,384.49664,0.023255814,0.52734375,0.9960785,1.0,1.0,1.0,0.0,0.0,0.0001926411,0.0,113,0,4,7,5,5,2,14,10,18,0,0
-0.3715924,0.59470314,-0.55638885,1.0933498,-0.7550745,1.544448,-0.38071516,0.11338886,0.19367024,0.7728853,0.5113869,-0.22360651,0.09862152,0.49119496,-0.2358001,0.10609834,1.547288,2.080239,0.49871933,0.83463,-0.4651163,4.734375,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,4,4,6,6,2,1,10,23,12,0,0
-1.0020247,-0.70792603,-0.2024195,-0.7716003,0.8321004,-0.7915928,0.83252716,-0.677057,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,6.9534883,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0005779233,0.0,119,0,5,2,6,1,1,4,4,26,0,0
0.68762416,0.76467097,0.8867149,0.71844125,-0.7483915,0.7715045,-1.3658985,0.7235335,-0.5910286,1.1470584,-0.63143796,-0.22360651,1.3601468,0.9367298,1.5683506,0.26967046,1.088797,1.2352184,567.296,176.71602,2.1353064,0.50390625,0.24313727,1.0,1.0,1.0,0.0,0.0,0.0063571567,0.0,113,0,2,8,6,6,1,176,132,176,0,0
-0.49285093,-0.70792603,-0.6300133,-0.7716003,0.86119044,-0.7915928,1.0759851,-0.67870575,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.3535024e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0015411288,0.0,119,2,5,31,21,21,13,248,168,248,0,0
0.79008716,-0.70792603,0.46436226,-0.7716003,1.1489204,-0.7915928,0.8224072,-0.6769164,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.015218647,0.0,119,2,5,25,26,25,25,219,253,183,0,0
-1.4882414,-0.70792603,-1.4364858,-0.7716003,0.15004286,-0.7915928,0.6483591,-0.67541486,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,0.25581396,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0001926411,0.0,119,0,5,5,6,1,1,1,2,1,0,0
-0.3715924,-0.70792603,-0.52343357,-0.7716003,0.69181395,-0.7915928,0.8077931,-0.67713934,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0019264111,0.0,119,2,5,40,25,25,25,144,250,144,0,0
-0.64679265,-0.70792603,-0.7673787,-0.7716003,0.48610783,-0.7915928,0.68980914,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.3535027e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0011558466,0.0,119,2,5,26,5,5,3,93,30,156,0,0
-0.64679265,0.28431758,-0.8051238,0.51714265,-1.9030737,0.43746078,-1.5534669,1.1708322,1.4725466,1.3789378,0.96140355,-0.22360651,0.09862152,0.21208605,-0.12796916,1.287423,1.8894687,2.5774477,48.120743,257.77353,-0.4651163,0.66796875,0.9960785,1.0,1.0,1.0,0.0,0.0,9.632055e-05,0.0,113,3,4,4,1,2,1,1,3,3,0,0
1.6042455,2.00504,1.2428117,1.9784464,-0.35974097,1.6702243,-0.50028735,0.2858326,0.4747386,0.8807099,0.7051525,-0.22360651,1.749604,2.3456323,-0.23216091,0.7490756,1.2707345,1.1269459,2.6304426,0.8760484,0.4170543,2.8804686,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,9,7,5,1,80,130,135,0,0
-0.18637091,-0.70792603,-0.094067946,-0.7716003,0.80419743,-0.7915928,0.7076479,-0.67623514,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0026969756,0.0,125,0,5,14,4,4,4,56,98,182,0,0
1.7540622,1.6755202,2.1729257,1.4762856,-0.7561527,1.5538892,-1.1625684,1.724557,0.30717787,1.742113,0.08269299,-0.22360651,2.4511664,1.4226832,6.1095886,80.84898,1.3894466,1.1624202,8186.673,1571.5483,2.3347428,0.8238636,0.26226977,0.9731843,1.0,0.9729056,0.0,0.0,0.008957812,0.0,113,0,2,2,2,1,1,53,56,80,0,0
0.11462434,0.72865915,0.112749256,0.85795456,-0.9090271,1.0701914,-0.6935743,-0.1138773,0.1344018,0.7115341,1.4068091,-0.22360651,0.71295077,0.58648294,-0.23607518,0.090981066,2.1736789,2.2099602,0.3600439,0.8943496,0.39534885,1.125,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,6,8,2,2,6,6,18,0,0
-0.85780925,0.1420643,-0.5422353,0.4970753,-0.5517982,1.24519,-0.30148074,-0.4255846,-0.3561233,-0.5580194,-0.4107246,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0065062856,0.0,0.0,0.0,0.0,1.4883721,0.90234375,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,0,2,6,12,1,1,8,10,26,0,0
0.67010087,-0.70792603,0.36370417,-0.7716003,1.2439679,-0.7915928,0.99558234,-0.67736566,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.012329031,0.0,119,2,5,37,33,33,16,64,96,64,0,0
1.6281948,1.5807406,2.1821022,1.1391327,-0.5924329,1.1442399,-0.20326847,0.8987651,1.5417594,1.1956718,0.9198918,-0.22360651,2.4172423,-0.22301216,-0.025363768,81.07394,1.3970764,1.6404544,53.001095,171.95569,4.523256,0.5800781,0.5588236,0.5575397,1.0,1.0,0.0,0.0,0.0,0.0,113,0,2,4,4,1,1,4,4,19,0,0
1.6315358,1.7495712,2.2296417,1.6793797,-0.12304117,1.6469183,-0.315631,0.77302027,1.111896,1.1910475,1.6487219,-0.22360651,2.2216704,1.9267209,0.6670752,3.387857,1.2202774,1.3219702,181.48775,72.98482,3.9253366,3.1048517,0.3900929,0.6274019,1.0,1.0,0.0,0.000102082486,0.0010595261,0.0058139535,113,0,4,1,8,1,1,26,24,91,0,0
